id,label,timeset,weight<total_link_strength>,score<citations>,score<pub._year>,weight<links>,weight<citations>,cluster,description,url
976,chen (2014),,719,5,2014,401,5,1,"<table><tr><td>Authors:</td><td>chen, yl; gao, yh; jia, rl; li, g; liu, lc; li, xr; wang, zr; wei, yp; yang, ht</td></tr><tr><td>Title:</td><td>carbon sequestration capacity of shifting sand dune after establishing new vegetation in the tengger desert, northern china</td></tr><tr><td>Source:</td><td>science of the total environment, 478, 1-11</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.scitotenv.2014.01.063
977,bibas (2014),,185,5,2014,127,5,3,"<table><tr><td>Authors:</td><td>bibas, r; mejean, a</td></tr><tr><td>Title:</td><td>potential and limitations of bioenergy for low carbon transitions</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 731-761</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0962-6
978,forster (2014),,46,4,2014,45,4,3,"<table><tr><td>Authors:</td><td>forster, h; jones, c; sands, r; schumacher, k</td></tr><tr><td>Title:</td><td>bio-electricity and land use in the future agricultural resources model (farm)</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 719-730</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0943-9
979,bauer (2014),,339,20,2014,149,20,3,"<table><tr><td>Authors:</td><td>bauer, n; dietrich, jp; edenhofer, o; humpenoder, f; klein, d; kriegler, e; leimbach, m; lotze-campen, h; luderer, g; popp, a; strefler, j</td></tr><tr><td>Title:</td><td>the value of bioenergy in low stabilization scenarios: an assessment using remind-magpie</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 705-718</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0940-z
980,beltran (2014),,250,7,2014,129,7,3,"<table><tr><td>Authors:</td><td>beltran, am; deetman, s; den elzen, mgj; hof, af; lucas, pl; van den berg, m; van vliet, j; van vuuren, dp</td></tr><tr><td>Title:</td><td>the impact of technology availability on the timing and costs of emission reductions for achieving long-term climate targets</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 559-569</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0961-7
981,blanford (2014),,110,8,2014,90,8,3,"<table><tr><td>Authors:</td><td>blanford, g; merrick, j; richels, r; rose, s</td></tr><tr><td>Title:</td><td>trade-offs between mitigation costs and temperature change</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 527-541</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0869-2
982,bibas (2014),,249,36,2014,136,36,3,"<table><tr><td>Authors:</td><td>bibas, r; calvin, k; kriegler, e; popp, a; rose, sk; van vuuren, dp; weyant, j</td></tr><tr><td>Title:</td><td>bioenergy in energy transformation and climate management</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 477-493</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0965-3
983,clarke (2014),,23,36,2014,20,36,3,"<table><tr><td>Authors:</td><td>clarke, l; krey, v; kriegler, e; luderer, g</td></tr><tr><td>Title:</td><td>getting from here to there - energy technology transformation pathways in the emf27 scenarios</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 369-382</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0947-5
984,blanford (2014),,150,102,2014,89,102,3,"<table><tr><td>Authors:</td><td>blanford, gj; clarke, l; edmonds, j; fawcett, a; krey, v; kriegler, e; luderer, g; riahi, k; richels, r; rose, sk; tavoni, m; van vuuren, dp; weyant, jp</td></tr><tr><td>Title:</td><td>the role of technology for achieving climate policy objectives: overview of the emf 27 study on global technology and climate policy strategies</td></tr><tr><td>Source:</td><td>climatic change, 123(3-4), 353-367</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s10584-013-0953-7
985,he (2014),,463,17,2014,280,17,2,"<table><tr><td>Authors:</td><td>he, xh; huang, sm; iizumi, t; jiang, gy; liu, h; murphy, dv; peng, c; shirato, y; wang, jz; xu, mg; yang, xy; zhang, wj</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration in upland soils of northern china under variable fertilizer management and climate change scenarios</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 28(3), 319-333</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/2013gb004746
986,lal (2014),,943,28,2014,380,28,1,"<table><tr><td>Authors:</td><td>lal, r; lorenz, k</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration in agroforestry systems. a review</td></tr><tr><td>Source:</td><td>agronomy for sustainable development, 34(2), 443-454</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1007/s13593-014-0212-y
987,derevschikov (2014),,373,10,2014,129,10,4,"<table><tr><td>Authors:</td><td>derevschikov, vs; kardash, ty; okunev, ag; trubitsyn, da; veselovskaya, jv</td></tr><tr><td>Title:</td><td>direct co2 capture from ambient air using k2co3/y2o3 composite sorbent</td></tr><tr><td>Source:</td><td>fuel, 127, 212-218</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.fuel.2013.09.060
988,alig (2014),,46,2,2014,31,2,1,"<table><tr><td>Authors:</td><td>alig, rj; haim, d; white, em</td></tr><tr><td>Title:</td><td>permanence of agricultural afforestation for carbon sequestration under stylized carbon markets in the.us</td></tr><tr><td>Source:</td><td>forest policy and economics, 41, 12-21</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.forpol.2013.12.008
989,ho (2014),,46,9,2014,28,9,3,"<table><tr><td>Authors:</td><td>ho, mt; khorshidi, z; wiley, de</td></tr><tr><td>Title:</td><td>the impact of biomass quality and quantity on the performance and economics of co-firing plants with and without co2 capture</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 21, 191-202</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2013.12.011
990,cheng (2014),,173,7,2014,103,7,4,"<table><tr><td>Authors:</td><td>cheng, lh; chen, hl; lai, jy; rahaman, msa; tung, kl; xu, xh; yao, r; zhang, l</td></tr><tr><td>Title:</td><td>study on microporous supported ionic liquid membranes for carbon dioxide capture</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 21, 82-90</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.ijggc.2013.11.015
991,bao (2014),,41,2,2014,38,2,1,"<table><tr><td>Authors:</td><td>bao, yf; ding, gd; gao, gl; yu, mh; zhao, yy</td></tr><tr><td>Title:</td><td>short communication. forestry solutions for mitigating climate change in china</td></tr><tr><td>Source:</td><td>forest systems, 23(1), 183-186</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.5424/fs/2014231-04705
992,daigneault (2014),,36,8,2014,35,8,3,"<table><tr><td>Authors:</td><td>daigneault, a; field, cb; funk, jm; kerr, s</td></tr><tr><td>Title:</td><td>modeling the impact of carbon farming on land use in a new zealand landscape</td></tr><tr><td>Source:</td><td>environmental science & policy, 37, 1-10</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.envsci.2013.08.008
993,feetham (2014),,35,13,2014,28,13,3,"<table><tr><td>Authors:</td><td>feetham, pm; teagle, dah; wright, mj</td></tr><tr><td>Title:</td><td>a quantitative evaluation of the public response to climate engineering</td></tr><tr><td>Source:</td><td>nature climate change, 4(2), 106-110</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1038/nclimate2087
995,huang (2014),,707,23,2014,112,23,4,"<table><tr><td>Authors:</td><td>huang, zg; li, cq; li, rx; liu, fq; li, w; li, wh; wang, l</td></tr><tr><td>Title:</td><td>amine-tethered adsorbents based on three-dimensional macroporous silica for co2 capture from simulated flue gas and air</td></tr><tr><td>Source:</td><td>acs applied materials & interfaces, 6(6), 4371-4381</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1021/am500089g
996,bull (2014),,147,14,2014,100,14,1,"<table><tr><td>Authors:</td><td>bull, l; schirmer, j</td></tr><tr><td>Title:</td><td>assessing the likelihood of widespread landholder adoption of afforestation and reforestation projects</td></tr><tr><td>Source:</td><td>global environmental change-human and policy dimensions, 24, 306-320</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.gloenvcha.2013.11.009
997,landis (2014),,125,8,2014,107,8,2,"<table><tr><td>Authors:</td><td>landis, ae; pang, yl; xue, xb</td></tr><tr><td>Title:</td><td>evaluating agricultural management practices to improve the environmental footprint of corn-derived ethanol</td></tr><tr><td>Source:</td><td>renewable energy, 66, 454-460</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.renene.2013.12.026
998,chen (2014),,2,2,2014,1,2,6,"<table><tr><td>Authors:</td><td>chen, hc; ding, wh; kuo, hw</td></tr><tr><td>Title:</td><td>determination of carbon- based engineered nanoparticles in marketed fish by microwave- assisted extraction and liquid chromatography- atmospheric pressure photoionization- tandem mass spectrometry</td></tr><tr><td>Source:</td><td>journal of the chinese chemical society, 61(3), 350-356</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/jccs.201300356
999,alberti (2014),,171,11,2014,87,11,6,"<table><tr><td>Authors:</td><td>alberti, g; baronti, s; calzolari, c; criscuoli, i; favilli, f; martinez, c; miglietta, f; pusceddu, e; rumpel, c; viola, r</td></tr><tr><td>Title:</td><td>carbon sequestration and fertility after centennial time scale incorporation of charcoal into soil</td></tr><tr><td>Source:</td><td>plos one, 9(3)</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1371/journal.pone.0091114
1000,feng (2014),,306,37,2014,161,37,3,"<table><tr><td>Authors:</td><td>feng, ey; keller, dp; oschlies, a</td></tr><tr><td>Title:</td><td>potential climate engineering effectiveness and side effects during a high carbon dioxide-emission scenario</td></tr><tr><td>Source:</td><td>nature communications, 5</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1038/ncomms4304
1001,langmann (2014),,111,5,2014,81,5,5,"<table><tr><td>Authors:</td><td>langmann, b</td></tr><tr><td>Title:</td><td>on the role of climate forcing by volcanic sulphate and volcanic ash</td></tr><tr><td>Source:</td><td>advances in meteorology</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1155/2014/340123
1002,dunn (2014),,288,4,2014,86,4,6,"<table><tr><td>Authors:</td><td>dunn, jb; han, j; wang, mq; wang, zc</td></tr><tr><td>Title:</td><td>effects of co-produced biochar on life cycle greenhouse gas emissions of pyrolysis-derived renewable fuels</td></tr><tr><td>Source:</td><td>biofuels bioproducts & biorefining-biofpr, 8(2), 189-204</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/bbb.1447
1003,arjona (2014),,32,9,2014,14,9,3,"<table><tr><td>Authors:</td><td>arjona, r; haro, p; ollero, p; perales, alv</td></tr><tr><td>Title:</td><td>thermochemical biorefineries with multiproduction using a platform chemical</td></tr><tr><td>Source:</td><td>biofuels bioproducts & biorefining-biofpr, 8(2), 155-170</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1002/bbb.1465
1006,fan (2014),,359,4,2014,239,4,2,"<table><tr><td>Authors:</td><td>fan, jb; he, yq; luo, sm; peng, xh; tan, bc</td></tr><tr><td>Title:</td><td>possible effect of soil organic carbon on its own turnover: a negative feedback</td></tr><tr><td>Source:</td><td>soil biology & biochemistry, 69, 313-319</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.soilbio.2013.11.017
1007,chen (2014),,437,15,2014,253,15,2,"<table><tr><td>Authors:</td><td>chen, f; lal, r; xue, jf; zhang, hl; zhao, x</td></tr><tr><td>Title:</td><td>opportunities and challenges of soil carbon sequestration by conservation agriculture in china</td></tr><tr><td>Source:</td><td>advances in agronomy, vol 124, 124, 1-36</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/b978-0-12-800138-7.00001-2
1008,chen (2013),,606,5,2013,333,5,1,"<table><tr><td>Authors:</td><td>chen, sf; feng, yz; han, xh; ren, gx; yang, gh; zhao, fz</td></tr><tr><td>Title:</td><td>policy-guided nationwide ecological recovery: soil carbon sequestration changes associated with the grain-to-green program in china</td></tr><tr><td>Source:</td><td>soil science, 178(10), 550-555</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",http://dx.doi.org/10.1097/ss.0000000000000018
1009,ciais (2014),,165,65,2014,109,65,1,"<table><tr><td>Authors:</td><td>ciais, p; li, lzx; myneni, rb; peng, ss; piao, sl; yin, y; zeng, h; zeng, zz; zhou, lm</td></tr><tr><td>Title:</td><td>afforestation in china cools local land surface temperature</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 111(8), 2915-2919</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1073/pnas.1315126111
1010,borgschulte (2014),,962,25,2014,157,25,4,"<table><tr><td>Authors:</td><td>borgschulte, a; gebald, c; steinfeld, a; wurzbacher, ja; zimmermann, t</td></tr><tr><td>Title:</td><td>single-component and binary co2 and h2o adsorption of amine-functionalized cellulose</td></tr><tr><td>Source:</td><td>environmental science & technology, 48(4), 2497-2504</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1021/es404430g
1011,bruun (2014),,26,14,2014,18,14,3,"<table><tr><td>Authors:</td><td>bruun, s; hutchings, nj; jensen, ls; peters, gm; svanstrom, m; ten hoeve, m</td></tr><tr><td>Title:</td><td>life cycle assessment of pig slurry treatment technologies for nutrient redistribution in denmark</td></tr><tr><td>Source:</td><td>journal of environmental management, 132, 60-70</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1016/j.jenvman.2013.10.023
1012,choi (2014),,687,55,2014,121,55,4,"<table><tr><td>Authors:</td><td>choi, j; han, ss; hong, cs; hwang, sy; lee, wr; lim, ks; moon, d; ryu, dw</td></tr><tr><td>Title:</td><td>diamine-functionalized metal-organic framework: exceptionally high co2 capacities from ambient air and flue gas, ultrafast co2 uptake rate, and adsorption mechanism</td></tr><tr><td>Source:</td><td>energy & environmental science, 7(2), 744-751</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",http://dx.doi.org/10.1039/c3ee42328j
1014,baumann (2011),,331,62,2011,242,62,1,"<table><tr><td>Authors:</td><td>baumann, m; chaskovskyy, o; hostert, p; houghton, ra; keeton, ws; kuemmerle, t; olofsson, p; ostapowicz, k; radeloff, vc; woodcock, ce</td></tr><tr><td>Title:</td><td>post-soviet farmland abandonment, forest recovery, and carbon sequestration in western ukraine</td></tr><tr><td>Source:</td><td>global change biology, 17(3), 1335-1349</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1111/j.1365-2486.2010.02333.x
1015,charnley (2010),,281,17,2010,223,17,7,"<table><tr><td>Authors:</td><td>charnley, s; diaz, d; gosnell, h</td></tr><tr><td>Title:</td><td>mitigating climate change through small-scale forestry in the usa: opportunities and challenges</td></tr><tr><td>Source:</td><td>small-scale forestry, 9(4), 445-462</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1007/s11842-010-9135-x
1016,gordon (2010),,252,10,2010,182,10,1,"<table><tr><td>Authors:</td><td>gordon, j; tal, a</td></tr><tr><td>Title:</td><td>carbon cautious: israel's afforestation experience and approach to sequestration</td></tr><tr><td>Source:</td><td>small-scale forestry, 9(4), 409-428</td></tr><tr><td>Year:</td><td>2010</td></tr></table>",http://dx.doi.org/10.1007/s11842-010-9125-z
1017,meng (2011),,734,9,2011,356,9,1,"<table><tr><td>Authors:</td><td>meng, zq; shangguan, t; zhang, jb</td></tr><tr><td>Title:</td><td>changes in soil carbon flux and carbon stock over a rotation of poplar plantations in northwest china</td></tr><tr><td>Source:</td><td>ecological research, 26(1), 153-161</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1007/s11284-010-0772-5
1018,liu (2011),,200,9,2011,155,9,1,"<table><tr><td>Authors:</td><td>liu, jy; wang, sq; wu, wx; yi, cx; zhang, c</td></tr><tr><td>Title:</td><td>effects of afforestation on soil carbon turnover in china's subtropical region</td></tr><tr><td>Source:</td><td>journal of geographical sciences, 21(1), 118-134</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",http://dx.doi.org/10.1007/s11442-011-0833-x
