id,label,timeset,grain for green,weight<links>,weight<citations>,cluster,url,score<pub._year>,green town,score<norm._citations>,diverging incentives for afforestation from carbon sequestration: an economic analysis of the eu afforestation program in the south of italy,beijing-tianjin sandstorm source control,weight<norm._citations>,weight<total_link_strength>,stimulated,score<citations>,description
998.0,huang (2013),,,235.0,14.0,2.0,http://dx.doi.org/10.1016/j.agee.2013.06.008,2013.0,,0.8279,,,0.8279,406.0,,14.0,"<table><tr><td>Authors:</td><td>huang, y; yu, yq; zhang, w</td></tr><tr><td>Title:</td><td>projected changes in soil organic carbon stocks of china's croplands under different agricultural managements, 2011-2050</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 178, 109-120</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1000.0,ding (2013),,,99.0,2.0,1.0,http://dx.doi.org/10.1371/journal.pone.0076950,2013.0,,0.1183,,,0.1183,106.0,,2.0,"<table><tr><td>Authors:</td><td>ding, mm; fu, sl; lin, yb; liu, zf; lu, hf; tan, yw; xu, sj</td></tr><tr><td>Title:</td><td>maintenance of a living understory enhances soil carbon sequestration in subtropical orchards</td></tr><tr><td>Source:</td><td>plos one, 8(10)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1001.0,barnett (2013),,,137.0,29.0,5.0,http://dx.doi.org/10.1002/gbc.20077,2013.0,,1.7149,,,1.7149,323.0,,29.0,"<table><tr><td>Authors:</td><td>barnett, ba; cassar, n; d'ovidio, f; ebersbach, f; gonzalez, he; lampitt, rs; martin, p; naqvi, swa; rengarajan, r; sanders, r; smetacek, v; soares, m; stemmann, l; van der loeff, mr; vandromme, p</td></tr><tr><td>Title:</td><td>iron fertilization enhanced net community production but not downward particle flux during the southern ocean iron fertilization experiment lohafex</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 27(3), 871-881</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1002.0,huang (2013),,,414.0,15.0,2.0,http://dx.doi.org/10.1002/gbc.20068,2013.0,,0.887,,,0.887,1033.0,,15.0,"<table><tr><td>Authors:</td><td>huang, y; qin, zc; zhuang, ql</td></tr><tr><td>Title:</td><td>soil organic carbon sequestration potential of cropland in china</td></tr><tr><td>Source:</td><td>global biogeochemical cycles, 27(3), 711-722</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1003.0,elias (2013),,,280.0,50.0,7.0,http://dx.doi.org/10.1371/journal.pone.0075932,2013.0,,2.9567,,,2.9567,629.0,,50.0,"<table><tr><td>Authors:</td><td>elias, p; gurwick, np; kelly, c; moore, la</td></tr><tr><td>Title:</td><td>a systematic review of biochar research, with a focus on its stability in situ and its promise as a climate mitigation strategy</td></tr><tr><td>Source:</td><td>plos one, 8(9)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1004.0,du (2013),,,90.0,4.0,6.0,http://dx.doi.org/10.1039/c3ra43597k,2013.0,,0.2365,,,0.2365,196.0,,4.0,"<table><tr><td>Authors:</td><td>du, zj; li, hq; liu, zl; mi, jg; wang, yh; zhang, c; zou, w</td></tr><tr><td>Title:</td><td>moisture-resistant porous polymer from concentrated emulsion as low-cost and high-capacity sorbent for co2 capture</td></tr><tr><td>Source:</td><td>rsc advances, 3(41), 18849-18856</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1005.0,azar (2013),,,247.0,29.0,3.0,http://dx.doi.org/10.1088/1748-9326/8/3/034004,2013.0,,1.7149,,,1.7149,471.0,,29.0,"<table><tr><td>Authors:</td><td>azar, c; johansson, dja; mattsson, n</td></tr><tr><td>Title:</td><td>meeting global temperature targets-the role of bioenergy with carbon capture and storage</td></tr><tr><td>Source:</td><td>environmental research letters, 8(3)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1006.0,hart (2013),,,159.0,9.0,7.0,http://dx.doi.org/10.1111/1365-2664.12136,2013.0,,0.5322,,,0.5322,478.0,,9.0,"<table><tr><td>Authors:</td><td>hart, s; luckai, n</td></tr><tr><td>Title:</td><td>charcoal function and management in boreal ecosystems</td></tr><tr><td>Source:</td><td>journal of applied ecology, 50(5), 1197-1206</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1007.0,bradford (2013),,,6.0,22.0,1.0,http://dx.doi.org/10.1111/1365-2664.12124,2013.0,,1.301,,,1.301,8.0,,22.0,"<table><tr><td>Authors:</td><td>bradford, ma; felson, aj; oldfield, ee; warren, rj</td></tr><tr><td>Title:</td><td>challenges and future directions in urban afforestation</td></tr><tr><td>Source:</td><td>journal of applied ecology, 50(5), 1169-1177</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1008.0,bright (2013),,,281.0,23.0,1.0,http://dx.doi.org/10.1016/j.eiar.2013.05.002,2013.0,,1.3601,,,1.3601,417.0,,23.0,"<table><tr><td>Authors:</td><td>bright, rm; cherubini, f; guest, g; stromman, ah</td></tr><tr><td>Title:</td><td>consistent quantification of climate impacts due to biogenic carbon storage across a range of bio-product systems</td></tr><tr><td>Source:</td><td>environmental impact assessment review, 43, 21-30</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1009.0,berg (2013),,,37.0,7.0,1.0,http://dx.doi.org/10.1016/j.landusepol.2013.05.003,2013.0,,0.4139,,,0.4139,48.0,,7.0,"<table><tr><td>Authors:</td><td>berg, e; bhaduri, a; djanibekov, n; djanibekov, u; khamzina, a; lamers, jpa</td></tr><tr><td>Title:</td><td>impacts of innovative forestry land use on rural livelihood in a bimodal agricultural system in irrigated drylands</td></tr><tr><td>Source:</td><td>land use policy, 35, 95-106</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1010.0,ajit (2013),,,84.0,6.0,2.0,http://dx.doi.org/10.1007/s10457-013-9625-x,2013.0,,0.3548,,,0.3548,116.0,,6.0,"<table><tr><td>Authors:</td><td>ajit; alam, b; dhyani, sk; gupta, g; handa, ak; jain, a; pandey, kk; prasad, r; ramnewaj; rizvi, rh; uma</td></tr><tr><td>Title:</td><td>modeling analysis of potential carbon sequestration under existing agroforestry systems in three districts of indo-gangetic plains in india</td></tr><tr><td>Source:</td><td>agroforestry systems, 87(5), 1129-1146</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1011.0,derevschikov (2013),,,172.0,24.0,6.0,http://dx.doi.org/10.1016/j.ijggc.2013.05.006,2013.0,,1.4192,,,1.4192,948.0,,24.0,"<table><tr><td>Authors:</td><td>derevschikov, vs; kardash, ty; okunev, ag; stonkus, oa; trubitsina, ta; veselovskaya, jv</td></tr><tr><td>Title:</td><td>direct co2 capture from ambient air using k2co3/al2o3 composite sorbent</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 17, 332-340</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1012.0,paquay (2013),,,176.0,3.0,3.0,http://dx.doi.org/10.1016/j.ijggc.2013.05.005,2013.0,,0.1774,,,0.1774,344.0,,3.0,"<table><tr><td>Authors:</td><td>paquay, fs; zeebe, re</td></tr><tr><td>Title:</td><td>assessing possible consequences of ocean liming on ocean ph, atmospheric co2 concentration and associated costs</td></tr><tr><td>Source:</td><td>international journal of greenhouse gas control, 17, 183-188</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1013.0,nan (2013),,,343.0,3.0,2.0,http://dx.doi.org/10.1007/s11027-012-9397-z,2013.0,,0.1774,,,0.1774,557.0,,3.0,"<table><tr><td>Authors:</td><td>nan, zb; tang, z</td></tr><tr><td>Title:</td><td>the potential of cropland soil carbon sequestration in the loess plateau, china</td></tr><tr><td>Source:</td><td>mitigation and adaptation strategies for global change, 18(7), 889-902</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1014.0,chakravarty (2012),,,143.0,7.0,3.0,http://dx.doi.org/10.3390/su4020210,2012.0,,0.2623,,,0.2623,168.0,,7.0,"<table><tr><td>Authors:</td><td>chakravarty, s; socolow, r; tavoni, m</td></tr><tr><td>Title:</td><td>safe vs. fair: a formidable trade-off in tackling climate change</td></tr><tr><td>Source:</td><td>sustainability, 4(2), 210-226</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"
1015.0,haro (2013),,,29.0,12.0,3.0,http://dx.doi.org/10.1002/bbb.1409,2013.0,,0.7096,,,0.7096,89.0,,12.0,"<table><tr><td>Authors:</td><td>haro, p; ollero, p; perales, alv; vidal-barrero, f</td></tr><tr><td>Title:</td><td>potential routes for thermochemical biorefineries</td></tr><tr><td>Source:</td><td>biofuels bioproducts & biorefining-biofpr, 7(5), 551-572</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1017.0,jonen (2013),,,85.0,4.0,3.0,http://dx.doi.org/10.1016/j.enpol.2013.05.044,2013.0,,0.2365,,,0.2365,127.0,,4.0,"<table><tr><td>Authors:</td><td>jonen, c; laude, a</td></tr><tr><td>Title:</td><td>biomass and ccs: the influence of technical change</td></tr><tr><td>Source:</td><td>energy policy, 60, 916-924</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1018.0,heidug (2013),,,73.0,6.0,3.0,http://dx.doi.org/10.1016/j.enpol.2013.05.019,2013.0,,0.3548,,,0.3548,95.0,,6.0,"<table><tr><td>Authors:</td><td>heidug, w; krahe, m; smale, r; ward, j</td></tr><tr><td>Title:</td><td>from demonstration to deployment: an economic analysis of support policies for carbon capture and storage</td></tr><tr><td>Source:</td><td>energy policy, 60, 753-763</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1019.0,chen (2013),,,387.0,31.0,2.0,http://dx.doi.org/10.1016/j.catena.2013.06.016,2013.0,,1.8332,,,1.8332,702.0,,31.0,"<table><tr><td>Authors:</td><td>chen, ml; deng, l; shangguan, zp; sweeney, s; wang, kb</td></tr><tr><td>Title:</td><td>soil organic carbon storage capacity positively related to forest succession on the loess plateau, china</td></tr><tr><td>Source:</td><td>catena, 110, 1-7</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1020.0,kruger (2013),,,194.0,4.0,3.0,http://dx.doi.org/10.1021/ef302030w,2013.0,,0.2365,,,0.2365,403.0,,4.0,"<table><tr><td>Authors:</td><td>kruger, t; renforth, p</td></tr><tr><td>Title:</td><td>coupling mineral carbonation and ocean liming</td></tr><tr><td>Source:</td><td>energy & fuels, 27(8), 4199-4207</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1021.0,delonge (2013),,,295.0,8.0,2.0,http://dx.doi.org/10.1007/s10021-013-9660-5,2013.0,,0.4731,,,0.4731,462.0,,8.0,"<table><tr><td>Authors:</td><td>delonge, ms; ryals, r; silver, wl</td></tr><tr><td>Title:</td><td>a lifecycle model to evaluate carbon sequestration potential and greenhouse gas dynamics of managed grasslands</td></tr><tr><td>Source:</td><td>ecosystems, 16(6), 962-979</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1022.0,chen (2013),,,115.0,53.0,6.0,http://dx.doi.org/10.1021/am400661b,2013.0,,3.1341,,,3.1341,804.0,,53.0,"<table><tr><td>Authors:</td><td>chen, zh; deng, sb; huang, j; wang, b; wei, hr; yu, g</td></tr><tr><td>Title:</td><td>polyethylenimine-impregnated resin for high co2 adsorption: an efficient adsorbent for co2 capture from simulated flue gas and ambient air</td></tr><tr><td>Source:</td><td>acs applied materials & interfaces, 5(15), 6937-6945</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1023.0,de la rocha (2013),,,289.0,38.0,3.0,http://dx.doi.org/10.1002/rog.20004,2013.0,,2.2471,,,2.2471,619.0,,38.0,"<table><tr><td>Authors:</td><td>de la rocha, cl; durr, hh; hartmann, j; kohler, p; renforth, p; scheffran, j; west, aj; wolf-gladrow, da</td></tr><tr><td>Title:</td><td>enhanced chemical weathering as a geoengineering strategy to reduce atmospheric carbon dioxide, supply nutrients, and mitigate ocean acidification</td></tr><tr><td>Source:</td><td>reviews of geophysics, 51(2), 113-149</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1024.0,ahlgren (2013),,,158.0,14.0,2.0,http://dx.doi.org/10.1111/gcbb.12031,2013.0,,0.8279,,,0.8279,205.0,,14.0,"<table><tr><td>Authors:</td><td>ahlgren, s; ericsson, n; hansson, pa; nordberg, a; porso, c; sundberg, c</td></tr><tr><td>Title:</td><td>time-dependent climate impact of a bioenergy system - methodology development and application to swedish conditions</td></tr><tr><td>Source:</td><td>global change biology bioenergy, 5(5), 580-590</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1025.0,hastings (2013),,,106.0,10.0,3.0,http://dx.doi.org/10.1111/gcbb.12013,2013.0,,0.5913,,,0.5913,168.0,,10.0,"<table><tr><td>Authors:</td><td>hastings, a; pogson, m; smith, p</td></tr><tr><td>Title:</td><td>how does bioenergy compare with other land-based renewable energy sources globally?</td></tr><tr><td>Source:</td><td>global change biology bioenergy, 5(5), 513-524</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1026.0,bardow (2013),,,163.0,54.0,6.0,http://dx.doi.org/10.1039/c3ee41151f,2013.0,,3.1933,,,3.1933,256.0,,54.0,"<table><tr><td>Authors:</td><td>bardow, a; jung, j; von der assen, n</td></tr><tr><td>Title:</td><td>life-cycle assessment of carbon dioxide capture and utilization: avoiding the pitfalls</td></tr><tr><td>Source:</td><td>energy & environmental science, 6(9), 2721-2734</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1027.0,belter (2013),,,101.0,15.0,3.0,http://dx.doi.org/10.1002/wcc.229,2013.0,,0.887,,,0.887,160.0,,15.0,"<table><tr><td>Authors:</td><td>belter, cw; seidel, dj</td></tr><tr><td>Title:</td><td>a bibliometric analysis of climate engineering research</td></tr><tr><td>Source:</td><td>wiley interdisciplinary reviews-climate change, 4(5), 417-427</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1028.0,lal (2013),,,621.0,21.0,2.0,http://dx.doi.org/10.4155/cmt.13.31,2013.0,,1.2418,,,1.2418,1523.0,,21.0,"<table><tr><td>Authors:</td><td>lal, r</td></tr><tr><td>Title:</td><td>soil carbon management and climate change</td></tr><tr><td>Source:</td><td>carbon management, 4(4), 439-462</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1029.0,fortuna (2013),,,106.0,9.0,2.0,http://dx.doi.org/10.2136/sssaj2012.0303,2013.0,,0.5322,,,0.5322,138.0,,9.0,"<table><tr><td>Authors:</td><td>fortuna, am; gollany, ht; pan, wl; pecharko, m; samuel, mk; young, fl</td></tr><tr><td>Title:</td><td>soil organic carbon accretion vs. sequestration using physicochemical fractionation and cqestr simulation</td></tr><tr><td>Source:</td><td>soil science society of america journal, 77(2), 618-629</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1030.0,li (2013),,,114.0,16.0,1.0,http://dx.doi.org/10.1111/gcb.12275,2013.0,,0.9462,,,0.9462,144.0,,16.0,"<table><tr><td>Authors:</td><td>li, bl; liu, hy; song, zl; yang, xm</td></tr><tr><td>Title:</td><td>the production of phytolith-occluded carbon in china's forests: implications to biogeochemical carbon sequestration</td></tr><tr><td>Source:</td><td>global change biology, 19(9), 2907-2915</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1031.0,deng (2013),,,127.0,0.0,1.0,,2013.0,,0.0,,,0.0,176.0,,0.0,"<table><tr><td>Authors:</td><td>deng, l; shangguan, zp</td></tr><tr><td>Title:</td><td>carbon storage dynamics through forest restoration from 1999 to 2009 in china: a case study in shaanxi province</td></tr><tr><td>Source:</td><td>journal of food agriculture & environment, 11(2), 1363-1369</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1032.0,foo (2013),,,54.0,20.0,3.0,http://dx.doi.org/10.1021/ie4005018,2013.0,,1.1827,,,1.1827,58.0,,20.0,"<table><tr><td>Authors:</td><td>foo, dcy; ng, dks; ooi, reh; smith, r; tan, rr</td></tr><tr><td>Title:</td><td>carbon constrained energy planning (ccep) for sustainable power generation sector with automated targeting model</td></tr><tr><td>Source:</td><td>industrial & engineering chemistry research, 52(29), 9889-9896</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1033.0,simansky (2013),,,134.0,5.0,2.0,http://dx.doi.org/10.1080/03650340.2012.708103,2013.0,,0.2957,,,0.2957,179.0,,5.0,"<table><tr><td>Authors:</td><td>simansky, v</td></tr><tr><td>Title:</td><td>soil organic matter in water-stable aggregates under different soil management practices in a productive vineyard</td></tr><tr><td>Source:</td><td>archives of agronomy and soil science, 59(9), 1207-1214</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1034.0,haggar (2013),,,314.0,8.0,2.0,http://dx.doi.org/10.1016/j.agee.2013.04.012,2013.0,,0.4731,,,0.4731,538.0,,8.0,"<table><tr><td>Authors:</td><td>haggar, jp; healey, jr; noponen, mra; soto, g</td></tr><tr><td>Title:</td><td>sink or source-the potential of coffee agroforestry systems to sequester atmospheric co2 into soil organic carbon</td></tr><tr><td>Source:</td><td>agriculture ecosystems & environment, 175, 60-68</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1035.0,chen (2013),,,128.0,4.0,2.0,http://dx.doi.org/10.1371/journal.pone.0070224,2013.0,,0.2365,,,0.2365,161.0,,4.0,"<table><tr><td>Authors:</td><td>chen, x; gao, y; jiang, lh; lai, lm; li, yf; rimmington, gm; tian, y; wang, sm; zhao, xc; zheng, yr; zhu, lh</td></tr><tr><td>Title:</td><td>effects of added organic matter and water on soil carbon sequestration in an arid region</td></tr><tr><td>Source:</td><td>plos one, 8(7)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1036.0,bala (2013),,,392.0,42.0,3.0,http://dx.doi.org/10.1146/annurev-earth-042711-105548,2013.0,,2.4837,,,2.4837,997.0,,42.0,"<table><tr><td>Authors:</td><td>bala, g; caldeira, k; cao, l</td></tr><tr><td>Title:</td><td>the science of geoengineering</td></tr><tr><td>Source:</td><td>annual review of earth and planetary sciences, vol 41, 41, 231-256</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1037.0,bhardwaj (2013),,,207.0,4.0,2.0,,2013.0,,0.2365,,,0.2365,248.0,,4.0,"<table><tr><td>Authors:</td><td>bhardwaj, dr; devi, b; gupta, nk; pal, s; panwar, p; thakur, cl</td></tr><tr><td>Title:</td><td>carbon allocation, sequestration and carbon dioxide mitigation under plantation forests of north western himalaya, india</td></tr><tr><td>Source:</td><td>annals of forest research, 56(1), 123-135</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1038.0,goldberg (2013),,,225.0,15.0,6.0,http://dx.doi.org/10.1021/es401531y,2013.0,,0.887,,,0.887,542.0,,15.0,"<table><tr><td>Authors:</td><td>goldberg, ds; han, p; lackner, ks; slagle, al; wang, t</td></tr><tr><td>Title:</td><td>co-location of air capture, subseafloor co2 sequestration, and energy production on the kerguelen plateau</td></tr><tr><td>Source:</td><td>environmental science & technology, 47(13), 7521-7529</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1039.0,aines (2013),,,192.0,12.0,3.0,http://dx.doi.org/10.1073/pnas.1222358110,2013.0,,0.7096,,,0.7096,453.0,,12.0,"<table><tr><td>Authors:</td><td>aines, rd; bourcier, wl; carroll, sa; rau, gh; singleton, mj; smith, mm</td></tr><tr><td>Title:</td><td>direct electrolytic dissolution of silicate minerals for air co2 mitigation and carbon-negative h-2 production</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 110(25), 10095-10100</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1040.0,lenton (2013),,,84.0,7.0,3.0,http://dx.doi.org/10.1088/1748-9326/8/2/025024,2013.0,,0.4139,,,0.4139,114.0,,7.0,"<table><tr><td>Authors:</td><td>lenton, tm; powell, twr</td></tr><tr><td>Title:</td><td>scenarios for future biodiversity loss due to multiple drivers reveal conflict between mitigating climate change and preserving biodiversity</td></tr><tr><td>Source:</td><td>environmental research letters, 8(2)</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
1041.0,arora (2013),,,104.0,78.0,3.0,http://dx.doi.org/10.1175/jcli-d-12-00554.1,2013.0,,4.6125,,,4.6125,158.0,,78.0,"<table><tr><td>Authors:</td><td>arora, v; bopp, l; brovkin, v; friedlingstein, p; hajima, t; jones, c; kato, e; kawamiya, m; liddicoat, s; lindsay, k; reick, ch; robertson, e; roelandt, c; segschneider, j; shevliakova, e; tjiputra, j</td></tr><tr><td>Title:</td><td>twenty-first-century compatible co2 emissions and airborne fraction simulated by cmip5 earth system models under four representative concentration pathways</td></tr><tr><td>Source:</td><td>journal of climate, 26(13), 4398-4413</td></tr><tr><td>Year:</td><td>2013</td></tr></table>"
